32	1	1	1	1	3	0.007987	0.007755	0.043498	0.0318	0.116893
32	1	1	1	2	7	0.007417	0.009294	0.056151	0.052692	0.292668
32	1	1	1	4	11	0.009224	0.015982	0.088037	0.084021	0.48041
32	1	1	1	8	19	0.013231	0.021004	0.208808	0.172967	0.967456
32	1	1	1	16	35	0.02359	0.050807	0.760059	0.567248	3.04562
32	1	1	1	32	33	0.062286	0.067225	0.847849	0.385434	2.83221
32	1	1	2	1	7	0.009016	0.012844	0.068721	0.06438	0.327092
32	1	1	2	2	5	0.009938	0.011272	0.061207	0.045312	0.221116
32	1	1	2	4	13	0.012121	0.017117	0.129839	0.104734	2.03995
32	1	1	2	8	17	0.017995	0.024525	0.184224	0.151668	0.951085
32	1	1	2	16	37	0.027263	0.044901	1.05412	0.649594	3.01905
32	1	1	2	32	37	0.046427	0.058886	0.744129	0.384245	3.02189
32	1	1	4	1	11	0.010976	0.015794	0.093125	0.081451	0.475492
32	1	1	4	2	13	0.011556	0.015628	0.121653	0.095408	0.629452
32	1	1	4	4	9	0.013462	0.016386	0.105601	0.073874	0.404277
32	1	1	4	8	25	0.017824	0.029333	0.351037	0.253436	1.49389
32	1	1	4	16	41	0.029889	0.037918	0.831719	0.583758	2.97831
32	1	1	4	32	41	0.048178	0.06134	0.893672	0.47882	3.99203
32	1	1	8	1	19	0.015708	0.023918	0.226852	0.182829	1.1351
32	1	1	8	2	17	0.016986	0.023965	0.176592	0.134896	1.04517
32	1	1	8	4	25	0.020332	0.042782	0.347704	0.253109	1.59684
32	1	1	8	8	17	0.022789	0.029126	0.209165	0.129041	1.00327
32	1	1	8	16	49	0.034089	0.054922	1.35896	0.858162	4.70724
32	1	1	8	32	49	0.041592	0.088957	0.857463	0.44186	3.44709
32	1	1	16	1	35	0.021332	0.036458	0.77378	0.475453	2.35797
32	1	1	16	2	37	0.024207	0.039184	0.757538	0.437249	2.50099
32	1	1	16	4	41	0.02693	0.044278	0.818463	0.499756	2.72639
32	1	1	16	8	49	0.025448	0.042471	1.02288	0.638876	3.94671
32	1	1	16	16	33	0.04056	0.051724	1.29397	0.680766	2.06771
32	1	1	16	32	65	0.057303	0.08035	1.98473	1.47438	8.45622
32	1	1	32	1	33	0.044868	0.062273	0.595095	0.280962	2.09376
32	1	1	32	2	37	0.076018	0.057112	0.575914	0.281271	2.79413
32	1	1	32	4	41	0.048047	0.064863	1.23365	0.580188	3.58402
32	1	1	32	8	49	0.052946	0.070063	1.03973	0.557494	4.30821
32	1	1	32	16	65	0.057602	0.095244	2.10874	1.1814	6.41501
32	1	1	32	32	33	0.063453	0.070397	0.653561	0.233159	1.85758
32	1	2	1	1	3	0.006128	0.006807	0.024712	0.022826	0.086617
32	1	2	1	2	7	0.005765	0.007438	0.042888	0.040886	0.22266
32	1	2	1	4	11	0.007486	0.010371	0.070294	0.061384	0.409101
32	1	2	1	8	19	0.012187	0.017504	0.158561	0.124791	0.853706
32	1	2	1	16	35	0.019909	0.031105	0.306644	0.20575	1.9098
32	1	2	2	1	7	0.006798	0.007163	0.041443	0.039963	0.214744
32	1	2	2	2	5	0.006384	0.007106	0.037382	0.033206	0.151062
32	1	2	2	4	13	0.008363	0.011387	0.078916	0.06911	0.498787
32	1	2	2	8	17	0.016388	0.02036	0.155226	0.12109	0.815284
32	1	2	2	16	37	0.033168	0.0407	0.475265	0.331983	2.7383
32	1	2	4	1	11	0.009832	0.012368	0.078921	0.074386	0.499127
32	1	2	4	2	13	0.008882	0.013489	0.08295	0.072433	0.470927
32	1	2	4	4	9	0.011379	0.012263	0.075206	0.055017	0.298993
32	1	2	4	8	25	0.014175	0.02168	0.281016	0.169867	1.23881
32	1	2	4	16	41	0.02207	0.034317	0.378803	0.263493	2.4622
32	1	2	8	1	19	0.012458	0.017551	0.150968	0.128063	0.788148
32	1	2	8	2	17	0.012161	0.016862	0.127428	0.093581	0.674949
32	1	2	8	4	25	0.013785	0.021012	0.231237	0.164894	1.20762
32	1	2	8	8	17	0.017937	0.021189	0.150582	0.104448	0.650507
32	1	2	8	16	49	0.022704	0.03635	0.483174	0.30678	3.59875
32	1	2	16	1	35	0.019114	0.031894	0.312802	0.225395	2.11385
32	1	2	16	2	37	0.018647	0.031401	0.305744	0.210195	2.09689
32	1	2	16	4	41	0.021346	0.033496	0.367434	0.24416	2.33918
32	1	2	16	8	49	0.024524	0.037886	0.502494	0.339662	3.82319
32	1	2	16	16	33	0.040387	0.060951	0.435641	0.187339	1.73622
32	1	4	1	1	3	0.010305	0.006623	0.026223	0.024252	0.088722
32	1	4	1	2	7	0.005602	0.007052	0.040688	0.038543	0.212296
32	1	4	1	4	11	0.007422	0.010181	0.065567	0.05835	0.429087
32	1	4	2	1	7	0.005994	0.007643	0.043085	0.040418	0.216917
32	1	4	2	2	5	0.006393	0.00701	0.037572	0.038918	0.145104
32	1	4	2	4	13	0.007967	0.011087	0.082136	0.068056	0.480532
32	1	4	4	1	11	0.007058	0.019954	0.063853	0.067161	0.359888
32	1	4	4	2	13	0.007779	0.010771	0.075674	0.065808	0.45595
32	1	4	4	4	9	0.011072	0.012547	0.072283	0.056479	0.297308
32	1	8	1	1	3	0.005636	0.005099	0.022312	0.020215	0.08086
32	1	8	1	2	7	0.005538	0.006655	0.051054	0.038301	0.222181
